X,Y,u,u_sigma,lx,ly,lz
-2.3678559632803027,3.3785991902353754,0.004909346559563922,3.556781335786026e-05,-0.7589003052246562,-0.11010280211375503,0.7704798662775446
-2.3678559632803027,4.026078198007131,-0.0016174852706406532,3.6799571758536246e-05,-0.7589003052246562,-0.11010280211375503,0.7704798662775446
-1.836686025290153,-1.2256959761415547,0.0008505862329787004,0.0005829162565385811,-0.7589003052246562,-0.11010280211375503,0.7704798662775446
-1.836686025290153,-0.5679395238019933,-0.007811433532717742,0.0004899377716407638,-0.7589003052246562,-0.11010280211375503,0.7704798662775446
-1.9694785097876908,-0.07462218454732238,-0.015508081652675197,8.53462714154005e-05,-0.7589003052246562,-0.11010280211375503,0.7704798662775446
-1.7038935407926157,-0.07462218454732238,-0.012270735918252037,8.109498333254254e-05,-0.7589003052246562,-0.11010280211375503,0.7704798662775446
-1.9694785097876908,0.2542560416224585,-0.02259962755547695,0.0016706023094007704,-0.7589003052246562,-0.11010280211375503,0.7704798662775446
-1.7038935407926157,0.2542560416224585,-0.016965835122174658,0.0008106081695288383,-0.7589003052246562,-0.11010280211375503,0.7704798662775446
-1.9694785097876908,0.583134267792239,-0.02788788144988152,0.000709155370621683,-0.7589003052246562,-0.11010280211375503,0.7704798662775446
-1.7038935407926157,0.583134267792239,-0.018609164466629503,0.0013546922392076069,-0.7589003052246562,-0.11010280211375503,0.7704798662775446
-1.9694785097876908,0.91201249396202,-0.032136072854103706,0.0057127407651153955,-0.7589003052246562,-0.11010280211375503,0.7704798662775446
-1.7702897830413844,0.8297929374195746,-0.024291984563223016,0.0030293345982593404,-0.7589003052246562,-0.11010280211375503,0.7704798662775446
-1.6374972985438467,0.8297929374195746,-0.01883702605825872,0.005270523908571627,-0.7589003052246562,-0.11010280211375503,0.7704798662775446
-1.7702897830413844,0.994232050504465,-0.018718880677737446,0.005097934059479892,-0.7589003052246562,-0.11010280211375503,0.7704798662775446
-1.6374972985438467,0.994232050504465,-0.014478046214997145,0.004487368990246112,-0.7589003052246562,-0.11010280211375503,0.7704798662775446
-1.9694785097876908,1.2408907201318007,-0.029996538430812906,0.0034428669142123483,-0.7589003052246562,-0.11010280211375503,0.7704798662775446
-1.7038935407926157,1.2408907201318007,-0.015696187791212617,0.004948596307512166,-0.7589003052246562,-0.11010280211375503,0.7704798662775446
-2.035874752036459,1.4875493897591359,-0.01904998009995339,0.004330217148508147,-0.7589003052246562,-0.11010280211375503,0.7704798662775446
-1.9030822675389218,1.4875493897591359,-0.013744794973611436,0.0034350437755289493,-0.7589003052246562,-0.11010280211375503,0.7704798662775446
-2.035874752036459,1.6519885028440262,-0.010715264164945101,0.005698846054786733,-0.7589003052246562,-0.11010280211375503,0.7704798662775446
-1.936280388663306,1.610878724572804,-0.007972856707645333,0.00574098433950033,-0.7589003052246562,-0.11010280211375503,0.7704798662775446
-1.8698841464145375,1.610878724572804,0.0014788221932876373,0.00664183864762157,-0.7589003052246562,-0.11010280211375503,0.7704798662775446
-1.936280388663306,1.693098281115249,0.008575641509980515,0.005969739013363326,-0.7589003052246562,-0.11010280211375503,0.7704798662775446
-1.8698841464145375,1.693098281115249,0.011192615408466573,0.006221385216472606,-0.7589003052246562,-0.11010280211375503,0.7704798662775446
