120.770896823	22.9738698868	7686
120.849313857	23.2973412431	3253
120.508750604	22.8025650539	7035
120.866192544	22.7339579562	2143
120.557217156	22.7633837924	4542
120.554319259	22.665385854	5776
120.15779182	23.2169012331	510
120.206473348	23.1899239476	768
120.608965477	22.5015011384	5404
120.496647673	22.7858782133	4187
120.352730859	23.1597726096	1125
120.520206703	22.4518615162	2895
120.247665339	22.9702675515	3056
120.339171634	22.5617744176	2784
120.60107471	22.8617999029	7912
120.335064428	22.527572662	3843
120.146471943	23.2189545866	5048
120.480516135	22.5869537917	7332
120.469274577	22.5644268475	2779
120.293034548	22.8790371153	7670
120.095812318	23.2079622341	4910
120.446770973	22.5498127732	5515
120.361683519	23.3136515151	6482
120.128203857	23.0475238316	597
120.507466483	22.8538558458	3043
120.47638974	22.5327386687	7449
120.579356024	22.6954143149	4144
120.349244052	22.5246753742	4265
120.242803	23.2350419507	1981
120.478643926	22.8392432061	5529
120.430981078	22.5018408026	289
120.903582365	22.6517386676	2656
120.174587949	23.0693356582	6026
120.360200753	23.2002310454	3394
120.543420991	22.8071660066	1693
120.284973582	23.3030966496	4075
120.760294013	22.5189270672	5877
120.47953811	22.7666850026	8024
120.316732493	22.7327119672	7421
120.912346249	22.472822648	2260
120.4779091	22.7158088969	2415
120.17767826	23.2903420705	4220
120.731693014	23.0814938662	677
121.022219576	23.3503321613	1172
121.087516386	22.7446812013	5690
120.312835518	22.5942582318	8216
120.343956113	22.6852173387	6151
120.422585817	22.5506234538	7549
120.636643464	22.9960670009	816
120.24026494	23.0828381963	5347
120.211211381	22.8438356375	1532
120.322344245	22.8524012177	7959
120.647594889	23.1720333389	3213
120.259400896	23.3017938966	2686
120.272410169	23.2968170874	2422
120.368991237	22.689840956	2510
120.517034053	22.9360095665	7182
120.174531585	23.0876827698	7667
120.22277589	23.2028891664	6769
120.26068123	23.1216616649	8245
120.18357007	23.1444157774	6069
120.424991777	22.6311098569	990
120.559772544	22.5365291012	2460
120.905513924	22.9473885939	4376
120.416262268	22.6056628123	1834
120.280490481	23.0649917061	5215
120.287872518	22.7560122602	7399
120.487668932	22.5023037995	1351
120.612752184	22.7162635686	5907
121.008817009	23.4896349074	2222
120.139155476	23.276476042	3649
120.249411157	22.7734489593	467
120.297440757	22.5762993768	3918
120.498091799	22.4989739172	8364
120.917494882	22.7117598241	8130
120.534594342	22.9401866477	5274
120.554716927	22.7421158585	4294
120.610655387	22.6532951256	1349
120.89379302	22.9419905482	5129
120.498271771	22.8555188217	3276
120.927056104	22.5240855441	8395
120.1461163	23.1997727231	2218
120.245709681	23.2454727715	3201
120.299307715	22.6801384033	7245
120.414479803	22.6953184227	4979
120.453027146	22.5481501517	2553
120.675685342	23.2128850394	163
120.319286436	23.1288618692	368
120.166389798	23.1477063786	3170
120.231065516	22.9210257757	4641
